text,label
"Certified transcript of records detailing course completion, credit units, and grade marks.",TOR_OFFICIAL
Transcript of records formally issued as proof of academic work and institutional standing.,TOR_OFFICIAL
"Official transcript of records authenticated by the registrar, summarizing coursework.",TOR_OFFICIAL
This transcript of records serves as the official academic certification of all studies.,TOR_OFFICIAL
"Transcript of records certified by the registrar, containing academic course completion.",TOR_OFFICIAL
"Authenticated transcript of records issued for evaluation, showing complete course details.",TOR_OFFICIAL
Official transcript of records prepared and validated for purposes of academic assessment.,TOR_OFFICIAL
Transcript of records documenting all courses attempted and academic results obtained.,TOR_OFFICIAL
This certified transcript of records is an official summary of academic achievements.,TOR_OFFICIAL
"Transcript of records issued by the registrar, reflecting grades and subjects completed.",TOR_OFFICIAL
Official transcript of records provided for academic validation and institutional review.,TOR_OFFICIAL
"Certified transcript of records issued for verification of grades, courses, and credits.",TOR_OFFICIAL
Transcript of records authenticated by the registrar as the permanent academic record.,TOR_OFFICIAL
Official transcript of records containing verified coursework and cumulative results.,TOR_OFFICIAL
"This transcript of records is officially certified, documenting all courses and grades.",TOR_OFFICIAL
Transcript of records issued by the registrar to confirm academic standing and results.,TOR_OFFICIAL
Certified transcript of records documenting subjects studied and corresponding marks.,TOR_OFFICIAL
Official transcript of records formally issued as evidence of academic performance.,TOR_OFFICIAL
Transcript of records verified and certified as the academic record of coursework.,TOR_OFFICIAL
"Authenticated transcript of records containing course lists, grades, and credit units.",TOR_OFFICIAL
Transcript of records officially documented as the permanent record of academic work.,TOR_OFFICIAL
This certified transcript of records is issued for institutional or academic purposes.,TOR_OFFICIAL
Transcript of records prepared and certified by the registrar as the official record.,TOR_OFFICIAL
"Official transcript of records reflecting coursework, earned credits, and grade history.",TOR_OFFICIAL
"Certified transcript of records issued on request, serving as an academic record.",TOR_OFFICIAL
Transcript of records authenticated as the certified academic documentation of grades.,TOR_OFFICIAL
"Official transcript of records issued by the registrar, certifying coursework and cumulative grades.",TOR_OFFICIAL
Certified transcript of records that provides an official summary of academic programs completed.,TOR_OFFICIAL
"Transcript of records prepared on request, containing subjects enrolled and grades received.",TOR_OFFICIAL
This official transcript of records reflects the verified academic standing of the student.,TOR_OFFICIAL
"Transcript of records formally documented to authenticate courses, grades, and academic units.",TOR_OFFICIAL
Authenticated transcript of records issued to verify academic history for institutional purposes.,TOR_OFFICIAL
Certified transcript of records that confirms the completion of all academic requirements.,TOR_OFFICIAL
"Official transcript of records issued for evaluation, containing a comprehensive grade record.",TOR_OFFICIAL
Transcript of records officially recognized as a permanent certification of academic results.,TOR_OFFICIAL
Registrar-issued transcript of records serving as validation of course completion and grades.,TOR_OFFICIAL
"Transcript of records prepared by the registrar, detailing cumulative credits and performance.",TOR_OFFICIAL
"This document is the official transcript of records, serving as a formal certification of studies.",TOR_OFFICIAL
Certified transcript of records documenting all graded coursework and earned credit hours.,TOR_OFFICIAL
"Transcript of records officially issued, containing verified information on academic progress.",TOR_OFFICIAL
"Official transcript of records providing authenticated details of subjects, units, and results.",TOR_OFFICIAL
Transcript of records certified as the permanent academic history maintained by the registrar.,TOR_OFFICIAL
Authenticated transcript of records reflecting a complete list of completed subjects and grades.,TOR_OFFICIAL
Official transcript of records that certifies academic performance across all enrolled courses.,TOR_OFFICIAL
Transcript of records prepared on request as the verified certification of academic attainment.,TOR_OFFICIAL
Registrar-issued official transcript of records containing verified subjects and cumulative GPA.,TOR_OFFICIAL
"Transcript of records authenticated for purposes of academic transfer, evaluation, or employment.",TOR_OFFICIAL
This transcript of records is certified by the registrar to confirm official grades and credits.,TOR_OFFICIAL
Official transcript of records issued as the recognized certification of completed coursework.,TOR_OFFICIAL
Transcript of records serving as formal proof of academic performance and subject history.,TOR_OFFICIAL
Certified transcript of records officially documenting academic standing and course completion.,TOR_OFFICIAL
Transcript of records prepared by the registrar to provide a permanent academic record.,TOR_OFFICIAL
"This official transcript of records details subjects, grading results, and credit completion.",TOR_OFFICIAL
Authenticated transcript of records issued on request for academic review and verification.,TOR_OFFICIAL
Transcript of records certified as the official documentation of coursework and academic progress.,TOR_OFFICIAL
"Official transcript of records providing a comprehensive report of courses, credits, and grades.",TOR_OFFICIAL
CERTIFIED TRUE COPY OF TOR: this is to certify that a certified true copy of transcript records has been issued.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of TOR provided upon request for official use.,TOR_CERTIFIED_TRUE_COPY
This document serves as a certified true copy of transcript of records for verification.,TOR_CERTIFIED_TRUE_COPY
Certified reproduction of TOR authenticated by the registrar.,TOR_CERTIFIED_TRUE_COPY
A certified true copy of the official transcript of records is hereby issued.,TOR_CERTIFIED_TRUE_COPY
This is a certified true copy of the student’s transcript of records.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of TOR prepared for submission to external agencies.,TOR_CERTIFIED_TRUE_COPY
This TOR certified true copy is issued for academic validation.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of transcript issued for authentication purposes.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of transcript of records duly signed and sealed.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of transcript of records issued for employment requirements.,TOR_CERTIFIED_TRUE_COPY
This document is a certified true copy of the official transcript for verification purposes.,TOR_CERTIFIED_TRUE_COPY
Certified true copy of TOR produced upon request for academic transfer.,TOR_CERTIFIED_TRUE_COPY
